room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude,rooms_per_host,population,city_size,log_price
Shared room,Brussel,Elsene,3,4.5,1,1,11,50.819068,4.380889,1,1019022,large,2.3978952727983707
Shared room,Brussel,Evere,9,4.5,1,1,19,50.877659,4.4021420000000004,15,1019022,large,2.9444389791664403
Shared room,Brussel,Evere,29,4.5,1,1,19,50.878914,4.401743,15,1019022,large,2.9444389791664403
Shared room,Brussel,Sint-Lambrechts-Woluwe,10,4.5,2,1,41,50.852852,4.440359,1,1019022,large,3.713572066704308
Shared room,Brussel,Sint-Gillis,3,4.5,1,1,30,50.8279,4.343744,1,1019022,large,3.4011973816621555
Shared room,Soignies,Soignies,0,NA,4,1,24,50.598761,4.02931,2,24869,small,3.1780538303479458
Shared room,Brussel,Sint-Joost-ten-Node,7,3.5,1,1,15,50.856216,4.369607,1,1019022,large,2.70805020110221
Shared room,Brussel,Koekelberg,54,4.5,2,1,26,50.858329,4.335323,1,1019022,large,3.258096538021482
Shared room,Namur,Profondeville,2,NA,4,1,33,50.384772,4.852286,1,106284,large,3.4965075614664802
Shared room,Brussel,Sint-Gillis,6,4.5,2,1,24,50.828068,4.335744,1,1019022,large,3.1780538303479458
Shared room,Brussel,Brussel,38,4.5,2,1,27,50.848172,4.33941,8,1019022,large,3.295836866004329
Shared room,Charleroi,Charleroi,134,4.5,10,1,30,50.408201,4.448345,1,200132,large,3.4011973816621555
Shared room,Brussel,Brussel,1,NA,2,1,27,50.84632,4.340661,8,1019022,large,3.295836866004329
Shared room,Brussel,Anderlecht,70,5,1,1,24,50.829871,4.312563,2,1019022,large,3.1780538303479458
Shared room,Brussel,Brussel,7,3,2,1,23,50.846862,4.343819,1,1019022,large,3.1354942159291497
Shared room,Charleroi,Charleroi,46,5,2,1,25,50.402446,4.441689,1,200132,large,3.2188758248682006
Shared room,Brussel,Brussel,19,4.5,1,1,25,50.852709,4.347156,3,1019022,large,3.2188758248682006
Shared room,Brussel,Sint-Gillis,56,5,3,1,30,50.833064,4.345806,1,1019022,large,3.4011973816621555
Shared room,Brussel,Oudergem,56,4.5,2,1,22,50.819517,4.402698,1,1019022,large,3.091042453358316
Entire home/apt,Oostende,De Haan,0,NA,16,10,589,51.315269,3.128989,2,69011,small,6.3784261836515865
Entire home/apt,Namur,Gembloux,0,NA,16,10,825,50.529803,4.717502,5,106284,large,6.715383386334681
Entire home/apt,Namur,Andenne,0,NA,14,4,501,50.4508,4.991044,1,106284,large,6.2166061010848646
Entire home/apt,Ieper,Vleteren,11,4.5,12,6,295,50.934504,2.741011,1,35089,small,5.68697535633982
Entire home/apt,Brussel,Brussel,23,4,16,10,295,50.848943,4.350554,64,1019022,large,5.68697535633982
Entire home/apt,Brugge,Knokke-Heist,2,NA,8,3,188,51.350636,3.284787,1,116709,large,5.236441962829949
Entire home/apt,Brugge,Brugge,0,NA,10,5,765,51.205367,3.219851,1,116709,large,6.639875833826536
Entire home/apt,Verviers,Weismes,1,NA,16,9,643,50.456514,6.11688,4,52824,small,6.466144724237619
Entire home/apt,Brugge,Knokke-Heist,0,NA,6,3,331,51.345718,3.275877,1,116709,large,5.802118375377063
Entire home/apt,Halle-Vilvoorde,Asse,0,NA,16,8,1273,50.932129,4.237015,1,NA,NA,7.149131598557407
Entire home/apt,Dinant,Rochefort,0,NA,7,3,348,50.131255,5.176088,4,NA,NA,5.8522024797744745
Entire home/apt,Verviers,Spa,4,4.5,16,10,472,50.485792000000004,5.864941,1,52824,small,6.156978985585555
Entire home/apt,Brussel,Anderlecht,0,NA,16,2,588,50.841733,4.332894,1,1019022,large,6.376726947898627
Entire home/apt,Marche-en-Famenne,Manhay,1,NA,16,5,353,50.347839,5.66643,1,16856,small,5.8664680569332965
Entire home/apt,Antwerpen,Brasschaat,0,NA,6,4,295,51.325385,4.537054,1,459805,large,5.68697535633982
Entire home/apt,Veurne,Koksijde,1,NA,4,1,182,51.115338,2.622256,15,NA,NA,5.204006687076795
Entire home/apt,Brussel,Brussel,0,NA,5,1,177,50.822875,4.366412,1,1019022,large,5.176149732573829
Entire home/apt,Brugge,Knokke-Heist,0,NA,5,2,177,51.345551,3.267708,1,116709,large,5.176149732573829
Entire home/apt,Ieper,Poperinge,0,NA,4,2,141,50.855367,2.72464,1,35089,small,4.948759890378168
Entire home/apt,Oostende,Middelkerke,2,NA,4,1,130,51.184736,2.80596,1,69011,small,4.867534450455582
Entire home/apt,Oostende,Oostende,4,4.5,6,2,140,51.223698,2.903036,5,69011,small,4.941642422609304
Entire home/apt,Brussel,Brussel,6,5,6,1,116,50.828148,4.358332,3,1019022,large,4.7535901911063645
Entire home/apt,Brussel,Brussel,7,3.5,4,1,109,50.832329,4.357223,1,1019022,large,4.6913478822291435
Entire home/apt,Brussel,Elsene,0,NA,4,1,66,50.833578,4.359107,1,1019022,large,4.189654742026425
Entire home/apt,Brussel,Brussel,2,NA,4,1,82,50.841031,4.351311,1,1019022,large,4.406719247264253
Entire home/apt,Brussel,Brussel,4,4.5,4,1,65,50.839433,4.364742,1,1019022,large,4.174387269895637
Entire home/apt,Brussel,Koekelberg,2,NA,4,2,59,50.865641,4.314149,1,1019022,large,4.07753744390572
Entire home/apt,Brussel,Elsene,0,NA,4,2,47,50.824327,4.382572,1,1019022,large,3.8501476017100584
Entire home/apt,Brussel,Brussel,2,NA,16,3,589,50.851671,4.361048,22,1019022,large,6.3784261836515865
Entire home/apt,Mechelen,Mechelen,0,NA,12,6,708,51.031013,4.481864,2,77530,small,6.56244409369372
Entire home/apt,Kortrijk,Kortrijk,1,NA,16,3,583,50.76438,3.220375,9,73879,small,6.368187186350492
Entire home/apt,Verviers,Spa,0,NA,7,4,413,50.483775,5.855608,1,52824,small,6.023447592961033
Entire home/apt,Dinant,Ciney,14,4.5,9,4,318,50.296649,5.124827,1,NA,NA,5.762051382780177
Entire home/apt,Veurne,Koksijde,0,NA,6,2,236,51.141215,2.698466,4,NA,NA,5.4638318050256105
Entire home/apt,Moeskroen,Comines-Warneton,1,NA,10,5,212,50.714148,2.887855,4,52069,small,5.356586274672012
Entire home/apt,Brugge,Knokke-Heist,1,NA,6,3,295,51.351663,3.293623,6,116709,large,5.68697535633982
Entire home/apt,Bastogne,Fauvillers,0,NA,4,2,176,49.878732,5.681189,2,NA,NA,5.170483995038151
Entire home/apt,Bastogne,Fauvillers,15,4.5,9,4,177,49.878536,5.681784,2,NA,NA,5.176149732573829
Entire home/apt,Bastogne,Fauvillers,0,NA,8,4,136,49.876518,5.678255,1,NA,NA,4.912654885736052
Entire home/apt,Oostende,Bredene,1,NA,7,2,130,51.246457,2.965713,2,69011,small,4.867534450455582
Entire home/apt,Brugge,Brugge,3,5,9,4,130,51.196879,3.236587,1,116709,large,4.867534450455582
Entire home/apt,Oostende,Bredene,4,5,8,4,100,51.248966,2.963493,2,69011,small,4.605170185988092
Entire home/apt,Oostende,Middelkerke,0,NA,4,0,89,51.186209,2.811814,1,69011,small,4.48863636973214
Entire home/apt,Soignies,Soignies,0,NA,6,3,89,50.55641,4.09252,1,24869,small,4.48863636973214
Entire home/apt,Leuven,Hoegaarden,5,4.5,3,5,100,50.768373,4.921664,1,92892,small,4.605170185988092
Entire home/apt,Gent,Gent,0,NA,4,2,88,51.036165,3.713602,2,231493,large,4.477336814478207
Entire home/apt,Virton,Chiny,1,NA,4,2,71,49.739636,5.331945,2,NA,NA,4.2626798770413155
Entire home/apt,Bastogne,Houffalize,4,3.5,4,1,71,50.132913,5.790577,1,NA,NA,4.2626798770413155
Entire home/apt,Soignies,Braine-le-Comte,39,4.5,6,3,65,50.605886,4.23,1,24869,small,4.174387269895637
Entire home/apt,Veurne,Koksijde,2,NA,7,3,71,51.123251,2.639984,2,NA,NA,4.2626798770413155
Entire home/apt,Oostende,De Haan,0,NA,6,2,65,51.256797,2.999326,1,69011,small,4.174387269895637
Entire home/apt,Oostende,De Haan,16,5,4,1,65,51.313694,3.12655,1,69011,small,4.174387269895637
Entire home/apt,Brussel,Elsene,2,NA,4,1,71,50.820747,4.354349,1,1019022,large,4.2626798770413155
Entire home/apt,Antwerpen,Antwerpen,0,NA,4,1,72,51.207823,4.403614,5,459805,large,4.276666119016055
Entire home/apt,Antwerpen,Rumst,0,NA,6,1,70,51.103209,4.389217,3,459805,large,4.248495242049359
Entire home/apt,Gent,Gent,0,NA,2,0,65,51.059843,3.69042,1,231493,large,4.174387269895637
Entire home/apt,Verviers,Herve,21,4.5,3,1,75,50.630019,5.814401,1,52824,small,4.31748811353631
Entire home/apt,Liège,Liège,0,NA,4,1,63,50.643419,5.572651,1,182597,large,4.143134726391533
Entire home/apt,Brussel,Elsene,26,5,4,2,65,50.832876,4.375655,1,1019022,large,4.174387269895637
Entire home/apt,Brussel,Elsene,0,NA,2,1,66,50.821062,4.390366,1,1019022,large,4.189654742026425
Entire home/apt,Brussel,Etterbeek,3,4,3,0,82,50.838207,4.393154,1,1019022,large,4.406719247264253
Entire home/apt,Brussel,Etterbeek,0,NA,5,2,70,50.834509,4.402288,1,1019022,large,4.248495242049359
Entire home/apt,Brussel,Elsene,0,NA,4,1,76,50.820657,4.382586,1,1019022,large,4.330733340286331
Entire home/apt,Brussel,Elsene,0,NA,2,1,65,50.819272,4.386807,1,1019022,large,4.174387269895637
Entire home/apt,Brussel,Brussel,0,NA,5,1,66,50.811572,4.368351,7,1019022,large,4.189654742026425
Entire home/apt,Dendermonde,Dendermonde,0,NA,4,2,71,51.031788,4.10083,1,43055,small,4.2626798770413155
Entire home/apt,Antwerpen,Antwerpen,70,4.5,4,1,76,51.219023,4.424317,1,459805,large,4.330733340286331
Entire home/apt,Antwerpen,Antwerpen,0,NA,3,1,65,51.208139,4.451797,1,459805,large,4.174387269895637
Entire home/apt,Brussel,Brussel,0,NA,3,2,71,50.872517,4.347285,1,1019022,large,4.2626798770413155
Entire home/apt,Brugge,Knokke-Heist,27,4.5,6,3,195,51.352203,3.294234,5,116709,large,5.272999558563747
Entire home/apt,Brugge,Brugge,0,NA,2,0,195,51.286074,3.173933,9,116709,large,5.272999558563747
Entire home/apt,Brugge,Brugge,4,5,7,3,188,51.330376,3.206281,2,116709,large,5.236441962829949
Entire home/apt,Brugge,Brugge,10,5,5,3,195,51.213267,3.24824,1,116709,large,5.272999558563747
Entire home/apt,Brussel,Sint-Joost-ten-Node,41,4.5,4,2,201,50.858578,4.359515,2,1019022,large,5.303304908059076
Entire home/apt,Dinant,Vresse-sur-Semois,3,5,12,4,171,49.910353,4.91761,1,NA,NA,5.14166355650266
Entire home/apt,Bastogne,Sainte-Ode,10,5,16,6,182,49.999881,5.531587,2,NA,NA,5.204006687076795
Entire home/apt,Arlon,Arlon,15,5,6,2,177,49.711531,5.818986,1,26179,small,5.176149732573829
Entire home/apt,Neufchâteau,Bouillon,4,5,8,4,171,49.800882,5.080467,1,NA,NA,5.14166355650266
Entire home/apt,Virton,Chiny,5,5,6,3,153,49.692324,5.377421,1,NA,NA,5.030437921392435
Entire home/apt,Brussel,Ukkel,7,4,6,3,165,50.793879,4.374979,2,1019022,large,5.10594547390058
Entire home/apt,Brugge,Knokke-Heist,0,NA,4,2,165,51.356147,3.307756,3,116709,large,5.10594547390058
Entire home/apt,Brugge,Knokke-Heist,5,5,6,3,177,51.355454,3.310864,1,116709,large,5.176149732573829
Entire home/apt,Brugge,Knokke-Heist,6,5,5,2,153,51.350633,3.289795,1,116709,large,5.030437921392435
Entire home/apt,Brugge,Knokke-Heist,8,5,6,3,177,51.349398,3.284696,1,116709,large,5.176149732573829
Entire home/apt,Brugge,Knokke-Heist,16,4.5,10,5,177,51.33611,3.236485,2,116709,large,5.176149732573829
Entire home/apt,Brugge,Brugge,12,4.5,3,0,160,51.208329,3.22895,5,116709,large,5.075173815233827
Entire home/apt,Brugge,Knokke-Heist,2,NA,2,1,147,51.346471,3.285982,2,116709,large,4.990432586778736
Entire home/apt,Brugge,Knokke-Heist,7,4.5,6,2,153,51.337803,3.288114,1,116709,large,5.030437921392435
Entire home/apt,Brussel,Sint-Jans-Molenbeek,0,NA,4,2,147,50.852242,4.340933,1,1019022,large,4.990432586778736
Entire home/apt,Liège,Liège,0,NA,4,2,147,50.647696,5.567642,1,182597,large,4.990432586778736
Entire home/apt,Verviers,Burg-Reuland,0,NA,5,2,145,50.196382,6.135487,1,52824,small,4.976733742420574
Entire home/apt,Verviers,Spa,2,NA,5,2,177,50.491413,5.864941,1,52824,small,5.176149732573829
Entire home/apt,Verviers,Büllingen,1,NA,16,9,177,50.33346,6.28903,2,52824,small,5.176149732573829
Entire home/apt,Turnhout,Baarle-Hertog,0,NA,6,3,177,51.442315,4.929752,1,39654,small,5.176149732573829
Entire home/apt,Liège,Esneux,19,5,7,3,153,50.530534,5.57201,1,182597,large,5.030437921392435
Entire home/apt,Antwerpen,Antwerpen,0,NA,4,0,177,51.216004,4.402759,2,459805,large,5.176149732573829
Entire home/apt,Neufchâteau,Léglise,7,5,9,4,165,49.851344,5.526908,1,NA,NA,5.10594547390058
Entire home/apt,Dinant,Bièvre,2,NA,12,4,176,49.891258,5.009393,1,NA,NA,5.170483995038151
Entire home/apt,Virton,Chiny,4,4.5,9,3,130,49.738962,5.331902,2,NA,NA,4.867534450455582
Entire home/apt,Neufchâteau,Bertrix,7,4.5,11,4,141,49.906414,5.208474,3,NA,NA,4.948759890378168
Entire home/apt,Arlon,Attert,1,NA,6,2,141,49.76948,5.725562,5,26179,small,4.948759890378168
Entire home/apt,Oostende,Oostende,30,4.5,8,4,141,51.228749,2.917174,3,69011,small,4.948759890378168
Entire home/apt,Veurne,De Panne,6,5,6,3,130,51.106005,2.597138,1,NA,NA,4.867534450455582
Entire home/apt,Brugge,Brugge,13,4.5,2,1,128,51.295288,3.19402,2,116709,large,4.852030263919617
Entire home/apt,Brugge,Brugge,6,4.5,6,2,130,51.211681,3.222568,3,116709,large,4.867534450455582
Entire home/apt,Brugge,Knokke-Heist,11,5,4,2,130,51.348393,3.289343,1,116709,large,4.867534450455582
Entire home/apt,Brugge,Knokke-Heist,0,NA,4,2,141,51.348205,3.292569,1,116709,large,4.948759890378168
Entire home/apt,Aalst,Ninove,0,NA,2,1,53,50.835242,4.025242,1,77534,small,3.970291913552122
Entire home/apt,Brussel,Elsene,4,4,4,2,47,50.830284,4.375658,1,1019022,large,3.8501476017100584
Entire home/apt,Brussel,Elsene,0,NA,4,0,53,50.820937,4.377762,1,1019022,large,3.970291913552122
Entire home/apt,Sint-Niklaas,Beveren,0,NA,3,1,59,51.223205,4.180095,1,69010,small,4.07753744390572
Entire home/apt,Brussel,Schaarbeek,0,NA,4,0,59,50.858516,4.397396,12,1019022,large,4.07753744390572
Entire home/apt,Brussel,Sint-Joost-ten-Node,0,NA,2,1,52,50.850872,4.376049,2,1019022,large,3.9512437185814275
Entire home/apt,Brussel,Elsene,1,NA,2,0,59,50.828692,4.36324,1,1019022,large,4.07753744390572
Entire home/apt,Brussel,Schaarbeek,0,NA,2,0,56,50.85197,4.39177,1,1019022,large,4.02535169073515
Entire home/apt,Antwerpen,Antwerpen,0,NA,3,1,49,51.217853,4.401119,1,459805,large,3.8918202981106265
Entire home/apt,Antwerpen,Antwerpen,0,NA,2,0,59,51.207561,4.417306,30,459805,large,4.07753744390572
Entire home/apt,Gent,Gent,12,5,2,0,57,51.065198,3.7362,1,231493,large,4.04305126783455
Entire home/apt,Liège,Liège,0,NA,2,1,24,50.643654,5.575807,1,182597,large,3.1780538303479458
Entire home/apt,Neufchâteau,Bouillon,12,4.5,3,1,40,49.793764,5.07,2,NA,NA,3.6888794541139363
Entire home/apt,Neufchâteau,Libin,37,5,2,0,35,49.98333,5.259361,1,NA,NA,3.5553480614894135
Entire home/apt,Oostende,Oostende,0,NA,4,1,30,51.225948,2.900558,3,69011,small,3.4011973816621555
Entire home/apt,Verviers,Stavelot,0,NA,6,0,100,50.403739,5.93311,2,52824,small,4.605170185988092
Entire home/apt,Brussel,Sint-Joost-ten-Node,17,5,2,1,103,50.853382,4.364233,2,1019022,large,4.634728988229636
Entire home/apt,Leuven,Leuven,8,5,2,1,101,50.883377,4.693204,1,92892,small,4.61512051684126
Entire home/apt,Halle-Vilvoorde,Kraainem,0,NA,4,1,89,50.822335,4.48135,2,NA,NA,4.48863636973214
Entire home/apt,Antwerpen,Antwerpen,0,NA,2,0,41,51.201073,4.419631,1,459805,large,3.713572066704308
Entire home/apt,Brussel,Etterbeek,0,NA,2,1,31,50.830435,4.38138,1,1019022,large,3.4339872044851463
Entire home/apt,Brussel,Elsene,0,NA,2,1,33,50.833367,4.372591,1,1019022,large,3.4965075614664802
Entire home/apt,Liège,Liège,0,NA,2,0,38,50.613508,5.583269,1,182597,large,3.6375861597263857
Entire home/apt,Leuven,Leuven,5,4.5,2,0,30,50.879478,4.704493,1,92892,small,3.4011973816621555
Entire home/apt,Brussel,Ukkel,15,4,4,1,35,50.814316,4.339476,1,1019022,large,3.5553480614894135
Entire home/apt,Liège,Liège,4,5,4,1,41,50.611192,5.60398,1,182597,large,3.713572066704308
Entire home/apt,Tongeren,Lanaken,0,NA,2,1,27,50.920315,5.685476,1,29816,small,3.295836866004329
Entire home/apt,Brussel,Ukkel,0,NA,2,1,40,50.81173,4.33568,1,1019022,large,3.6888794541139363
Entire home/apt,Verviers,Burg-Reuland,11,4.5,16,10,413,50.142107,6.138077,4,52824,small,6.023447592961033
Entire home/apt,Liège,Comblain-au-Pont,7,4.5,12,5,357,50.471522,5.581298,5,182597,large,5.877735781779639
Entire home/apt,Dinant,Somme-Leuze,1,NA,9,4,466,50.30075,5.37953,1,NA,NA,6.1441856341256456
Entire home/apt,Bastogne,Houffalize,11,4.5,16,10,459,50.148435,5.768422,1,NA,NA,6.129050210060545
Entire home/apt,Verviers,Sankt Vith,0,NA,5,2,353,50.280289,6.126809,1,52824,small,5.8664680569332965
Entire home/apt,Dinant,Vresse-sur-Semois,10,4.5,16,6,448,49.895932,4.926497,1,NA,NA,6.104793232414985
Entire home/apt,Dinant,Houyet,4,4.5,16,6,413,50.186177,5.010327,3,NA,NA,6.023447592961033
Entire home/apt,Verviers,Stavelot,2,NA,7,3,377,50.393314,5.867663,7,52824,small,5.932245187448011
Entire home/apt,Bastogne,Gouvy,2,NA,16,10,472,50.243397,5.930433,4,NA,NA,6.156978985585555
Entire home/apt,Bastogne,Sainte-Ode,10,5,15,9,324,49.998328,5.552664,1,NA,NA,5.780743515792329
Entire home/apt,Dinant,Gedinne,0,NA,14,7,377,49.95917,4.954714,1,NA,NA,5.932245187448011
Entire home/apt,Dinant,Bièvre,0,NA,15,4,472,49.861115,4.997056,2,NA,NA,6.156978985585555
Entire home/apt,Veurne,Koksijde,0,NA,8,3,483,51.132561,2.683066,15,NA,NA,6.180016653652572
Entire home/apt,Brussel,Brussel,4,5,8,4,318,50.834494,4.356282,1,1019022,large,5.762051382780177
Entire home/apt,Oudenaarde,Horebeke,3,4.5,10,4,353,50.825833,3.713777,3,27935,small,5.8664680569332965
Entire home/apt,Antwerpen,Kapellen,0,NA,2,1,394,51.327395,4.41815,1,459805,large,5.976350909297934
Entire home/apt,Ath,Frasnes-lez-Anvaing,0,NA,8,3,366,50.680588,3.51167,1,26681,small,5.902633333401366
Entire home/apt,Brugge,Knokke-Heist,16,5,8,4,324,51.350297,3.287333,1,116709,large,5.780743515792329
Entire home/apt,Brussel,Ukkel,2,NA,12,6,336,50.799419,4.378084,2,1019022,large,5.817111159963204
Entire home/apt,Oostende,Oostende,0,NA,7,4,389,51.227651,2.907965,1,69011,small,5.963579343618446
Entire home/apt,Mons,Mons,10,4.5,8,4,330,50.455519,3.950984,1,91277,small,5.799092654460526
Entire home/apt,Ieper,Ieper,1,NA,10,3,353,50.861242,2.893319,3,35089,small,5.8664680569332965
Entire home/apt,Aalst,Zottegem,5,4.5,14,5,348,50.861102,3.79752,2,77534,small,5.8522024797744745
Entire home/apt,Brugge,Knokke-Heist,1,NA,10,5,353,51.333557,3.297783,1,116709,large,5.8664680569332965
Entire home/apt,Moeskroen,Comines-Warneton,8,4.5,16,8,507,50.702691,2.909713,4,52069,small,6.2285110035911835
Entire home/apt,Ieper,Poperinge,0,NA,12,6,489,50.8602,2.628674,1,35089,small,6.192362489474872
Entire home/apt,Veurne,Koksijde,24,4.5,14,7,353,51.113313,2.648222,2,NA,NA,5.8664680569332965
Entire home/apt,Brugge,Knokke-Heist,7,4.5,8,4,472,51.350569,3.296671,1,116709,large,6.156978985585555
Entire home/apt,Brugge,Brugge,15,4.5,10,5,353,51.218486,3.235952,1,116709,large,5.8664680569332965
Entire home/apt,Veurne,Alveringem,0,NA,16,6,383,50.971288,2.677404,1,NA,NA,5.948034989180646
Entire home/apt,Ieper,Zonnebeke,0,NA,10,4,318,50.899094,3.02499,1,35089,small,5.762051382780177
Entire home/apt,Oudenaarde,Kruishoutem,1,NA,7,3,472,50.917867,3.56226,1,27935,small,6.156978985585555
Entire home/apt,Oudenaarde,Ronse,3,5,8,4,330,50.731165,3.630423,4,27935,small,5.799092654460526
Entire home/apt,Oostende,De Haan,18,4.5,16,4,318,51.281438,3.072282,2,69011,small,5.762051382780177
Entire home/apt,Verviers,Jalhay,0,NA,16,10,472,50.501199,5.956835,1,52824,small,6.156978985585555
Entire home/apt,Antwerpen,Antwerpen,0,NA,2,1,353,51.221362,4.400189,2,459805,large,5.8664680569332965
Entire home/apt,Brussel,Etterbeek,3,4.5,16,6,341,50.835845,4.386584,20,1019022,large,5.831882477283517
Entire home/apt,Antwerpen,Aartselaar,0,NA,6,2,353,51.126042,4.36243,3,459805,large,5.8664680569332965
Entire home/apt,Tongeren,Voeren,22,5,15,7,413,50.734091,5.850873,1,29816,small,6.023447592961033
Entire home/apt,Verviers,Weismes,0,NA,1,10,413,50.471972,6.144838,2,52824,small,6.023447592961033
Entire home/apt,Nivelles,Braine-l'Alleud,0,NA,4,3,353,50.662591,4.352436,1,24149,small,5.8664680569332965
Entire home/apt,Verviers,Weismes,1,NA,14,0,407,50.447988,6.139448,4,52824,small,6.008813185442595
Entire home/apt,Verviers,Stavelot,2,NA,9,4,353,50.391904,5.876672,7,52824,small,5.8664680569332965
Entire home/apt,Antwerpen,Antwerpen,0,NA,4,2,466,51.210888,4.392959,1,459805,large,6.1441856341256456
Entire home/apt,Nivelles,Villers-la-Ville,7,4.5,9,5,348,50.578007,4.539112,1,24149,small,5.8522024797744745
Entire home/apt,Halle-Vilvoorde,Overijse,0,NA,8,4,466,50.735737,4.496798,1,NA,NA,6.1441856341256456
Entire home/apt,Leuven,Aarschot,0,NA,8,4,318,50.993934,4.845284,3,92892,small,5.762051382780177
Entire home/apt,Liège,Comblain-au-Pont,5,4,12,5,329,50.469299,5.581161,2,182597,large,5.796057750765372
Entire home/apt,Brussel,Ukkel,1,NA,4,1,401,50.795601,4.335124,1,1019022,large,5.993961427306569
Entire home/apt,Verviers,Stavelot,1,NA,16,8,330,50.394079,5.875119,7,52824,small,5.799092654460526
Entire home/apt,Leuven,Leuven,1,NA,2,1,330,50.88762,4.703712,2,92892,small,5.799092654460526
Entire home/apt,Nivelles,Mont-Saint-Guibert,0,NA,6,3,353,50.644175,4.609722,1,24149,small,5.8664680569332965
Entire home/apt,Namur,Gembloux,2,NA,9,4,318,50.531417,4.716141,5,106284,large,5.762051382780177
Entire home/apt,Namur,Assesse,11,5,14,6,336,50.374191,4.899464,1,106284,large,5.817111159963204
Entire home/apt,Brussel,Brussel,0,NA,3,2,353,50.849587,4.366806,2,1019022,large,5.8664680569332965
Entire home/apt,Brussel,Elsene,3,2.5,6,3,377,50.835911,4.365057,2,1019022,large,5.932245187448011
Entire home/apt,Brussel,Sint-Pieters-Woluwe,0,NA,4,0,398,50.83634,4.418522,1,1019022,large,5.986452005284438
